NCFormat,IPCC,Pollutant,SourceName,EmissionYear,GHG Emissions (MtCO2e),SG_categories,CCP_categories
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,1998,6.737930382,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,1999,6.670742422,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2000,6.275368676,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2001,5.870074002,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2002,5.490183154,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2003,5.134322854,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2004,4.800974486,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2005,4.488713939,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2006,4.196207182,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2007,3.922204577,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2008,3.665535537,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2009,3.425103529,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2010,3.332296571,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2011,3.245774045,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2012,3.164745201,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2013,3.08885877,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2014,3.017788395,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2015,2.951228446,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2016,2.88889269,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2017,2.830513054,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2018,2.775838479,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,CO2,Grassland converted to Cropland - Carbon stock change,2019,2.724633837,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,BaseYear,0.641668592,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,1990,0.641668592,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,1995,0.599124958,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,1998,0.579534867,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,1999,0.573814292,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2000,0.536952923,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2001,0.502423428,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2002,0.470078291,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2003,0.439779327,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2004,0.411397094,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2005,0.384810339,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2006,0.359905478,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2007,0.336576114,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2008,0.314722578,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2009,0.29425151,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2010,0.286385795,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2011,0.279019263,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2012,0.272120237,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2013,0.26565905,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2014,0.259607915,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2015,0.253940811,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2016,0.248633366,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2017,0.243662757,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2018,0.239007608,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Grassland_converted_to_Cropland,N2O,Grassland converted to Cropland - Direct N2O emissions from N Mineralization/Immobilization,2019,0.234647898,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,BaseYear,-0.025491261,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,1990,-0.025491261,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,1995,-0.019754501,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,1998,-0.016455974,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,1999,-0.015378651,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2000,-0.012331808,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2001,-0.011409808,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2002,-0.010511252,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2003,-0.009621887,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2004,-0.008741526,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2005,-0.007870078,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2006,-0.007007452,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2007,-0.006153559,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2008,-0.005308311,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2009,-0.004471619,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2010,-0.004033734,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2011,-0.003601521,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2012,-0.003173692,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2013,-0.002750194,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2014,-0.002330984,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2015,-0.001916017,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2016,-0.001505251,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2017,-0.001098644,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2018,-0.000696153,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4B2_Settlements_converted_to_Cropland,CO2,Settlements converted to Cropland - Carbon stock change,2019,-0.000297737,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,BaseYear,1.624195329,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,1990,1.624195329,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,1995,1.600378739,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,1998,1.589594142,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,1999,1.586647082,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2000,1.586803419,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2001,1.586812865,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2002,1.586786275,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2003,1.587142092,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2004,1.58697155,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2005,1.58726713,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2006,1.587397698,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2007,1.588328468,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2008,1.589312622,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2009,1.590668111,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2010,1.591937679,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2011,1.592752667,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2012,1.594434466,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2013,1.595315756,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2014,1.596290902,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2015,1.599032649,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2016,1.601310834,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2017,1.602445144,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2018,1.60505471,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,CH4,Grassland - Drainage and rewetting and other management of organic and mineral soils,2019,1.608030789,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,BaseYear,0.120424262,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,1990,0.120424262,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,1995,0.118918438,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,1998,0.118260196,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,1999,0.118059581,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2000,0.11828076,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2001,0.118661159,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2002,0.118768689,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2003,0.119011899,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2004,0.119033032,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2005,0.119021918,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2006,0.11897336,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2007,0.119271345,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2008,0.119414727,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2009,0.119657897,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2010,0.119891796,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2011,0.119699484,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2012,0.119586604,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2013,0.12020091,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2014,0.120824475,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2015,0.120964284,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2016,0.121141105,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2017,0.121538755,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2018,0.121491114,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C_Grassland_Emissions_from_Drainage,N2O,Grassland - Drainage and rewetting and other management of organic and mineral soils,2019,0.121251321,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,BaseYear,0.00376682,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,1990,0.00376682,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,1995,0.00376682,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,1998,0.00376682,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,1999,0.00376682,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,2000,0.00376682,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,2001,0.001698671,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,2002,0.002370633,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,2003,0.012468725,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,2004,0.001885327,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,2005,0.00225864,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,2006,0.002930601,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,2007,0.005562452,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,2008,0.001437353,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,2009,0.002065803,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,2010,0.002803614,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,2011,0.00936974,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,2012,0.002233961,Agriculture and Related Land Use,"Land use, land use change and forestry"
"Land use, land use change and forestry",4C1_Grassland Remaining Grassland,CH4,Grassland remaining Grassland - Biomass Burning - Wildfires,2013,0.002532243,Agriculture and Related Land Use,"Land use, land use change and forestry"
